Country,Region,Date,Product,Media,Investment,Grouping
SWE,all,2018-06-25,Life,Google,85,all
SWE,all,2018-06-25,Pc,Google,33820,all
SWE,all,2018-06-25,Brand,MicrosoftBing,130,all
SWE,all,2018-06-25,Life,MicrosoftBing,36,all
SWE,all,2018-06-25,Pc,MicrosoftBing,621,all
SWE,all,2018-06-25,Brand,OOHAirport,0,all
SWE,all,2018-06-25,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-06-25,Brand,Print,34384,all
SWE,all,2018-06-25,Brand,Radio,0,all
SWE,all,2018-06-25,Brand,TVConventional,0,all
SWE,all,2018-06-25,Pc,TVConventional,0,all
SWE,all,2018-06-25,Brand,TVSPNS,8183,all
SWE,all,2018-06-25,Brand,TVSponsoringLFP,0,all
SWE,all,2018-06-25,Pc,TVSponsoringLFP,0,all
SWE,all,2018-06-25,Brand,TVStadium,0,all
SWE,all,2018-06-25,Pc,TVStadium,0,all
SWE,all,2018-07-02,Brand,Display,0,all
SWE,all,2018-07-02,Pc,Display,0,all
SWE,all,2018-07-02,Brand,Facebook,741,all
SWE,all,2018-07-02,Pc,Facebook,0,all
SWE,all,2018-07-02,Brand,Google,4261,all
SWE,all,2018-07-02,Life,Google,119,all
SWE,all,2018-07-02,Pc,Google,35529,all
SWE,all,2018-07-02,Brand,MicrosoftBing,120,all
SWE,all,2018-07-02,Life,MicrosoftBing,128,all
SWE,all,2018-07-02,Pc,MicrosoftBing,1164,all
SWE,all,2018-07-02,Brand,OOHAirport,0,all
SWE,all,2018-07-02,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-07-02,Brand,Print,34384,all
SWE,all,2018-07-02,Brand,Radio,0,all
SWE,all,2018-07-02,Brand,TVConventional,0,all
SWE,all,2018-07-02,Pc,TVConventional,0,all
SWE,all,2018-07-02,Brand,TVSPNS,8036,all
SWE,all,2018-07-02,Brand,TVSponsoringLFP,0,all
SWE,all,2018-07-02,Pc,TVSponsoringLFP,0,all
SWE,all,2018-07-02,Brand,TVStadium,0,all
SWE,all,2018-07-02,Pc,TVStadium,0,all
SWE,all,2018-07-09,Brand,Display,0,all
SWE,all,2018-07-09,Pc,Display,0,all
SWE,all,2018-07-09,Brand,Facebook,768,all
SWE,all,2018-07-09,Pc,Facebook,0,all
SWE,all,2018-07-09,Brand,Google,4719,all
SWE,all,2018-07-09,Life,Google,115,all
SWE,all,2018-07-09,Pc,Google,28156,all
SWE,all,2018-07-09,Brand,MicrosoftBing,143,all
SWE,all,2018-07-09,Life,MicrosoftBing,235,all
SWE,all,2018-07-09,Pc,MicrosoftBing,1313,all
SWE,all,2018-07-09,Brand,OOHAirport,0,all
SWE,all,2018-07-09,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-07-09,Brand,Print,34384,all
SWE,all,2018-07-09,Brand,Radio,0,all
SWE,all,2018-07-09,Brand,TVConventional,0,all
SWE,all,2018-07-09,Pc,TVConventional,0,all
SWE,all,2018-07-09,Brand,TVSPNS,8673,all
SWE,all,2018-07-09,Brand,TVSponsoringLFP,0,all
SWE,all,2018-07-09,Pc,TVSponsoringLFP,0,all
SWE,all,2018-07-09,Brand,TVStadium,0,all
SWE,all,2018-07-09,Pc,TVStadium,0,all
SWE,all,2018-07-16,Brand,Display,0,all
SWE,all,2018-07-16,Pc,Display,0,all
SWE,all,2018-07-16,Brand,Facebook,777,all
SWE,all,2018-07-16,Pc,Facebook,0,all
SWE,all,2018-07-16,Brand,Google,4542,all
SWE,all,2018-07-16,Life,Google,96,all
SWE,all,2018-07-16,Pc,Google,18948,all
SWE,all,2018-07-16,Brand,MicrosoftBing,128,all
SWE,all,2018-07-16,Life,MicrosoftBing,284,all
SWE,all,2018-07-16,Pc,MicrosoftBing,954,all
SWE,all,2018-07-16,Brand,OOHAirport,0,all
SWE,all,2018-07-16,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-07-16,Brand,Print,6184,all
SWE,all,2018-07-16,Brand,Radio,0,all
SWE,all,2018-07-16,Brand,TVConventional,0,all
SWE,all,2018-07-16,Pc,TVConventional,0,all
SWE,all,2018-07-16,Brand,TVSPNS,5586,all
SWE,all,2018-07-16,Brand,TVSponsoringLFP,0,all
SWE,all,2018-07-16,Pc,TVSponsoringLFP,293,all
SWE,all,2018-07-16,Brand,TVStadium,0,all
SWE,all,2018-07-16,Pc,TVStadium,0,all
SWE,all,2018-07-23,Brand,Display,0,all
SWE,all,2018-07-23,Pc,Display,0,all
SWE,all,2018-07-23,Brand,Facebook,773,all
SWE,all,2018-07-23,Pc,Facebook,0,all
SWE,all,2018-07-23,Brand,Google,4227,all
SWE,all,2018-07-23,Life,Google,86,all
SWE,all,2018-07-23,Pc,Google,19109,all
SWE,all,2018-07-23,Brand,MicrosoftBing,133,all
SWE,all,2018-07-23,Life,MicrosoftBing,10,all
SWE,all,2018-07-23,Pc,MicrosoftBing,365,all
SWE,all,2018-07-23,Brand,OOHAirport,0,all
SWE,all,2018-07-23,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-07-23,Brand,Print,6184,all
SWE,all,2018-07-23,Brand,Radio,0,all
SWE,all,2018-07-23,Brand,TVConventional,0,all
SWE,all,2018-07-23,Pc,TVConventional,0,all
SWE,all,2018-07-23,Brand,TVSPNS,6615,all
SWE,all,2018-07-23,Brand,TVSponsoringLFP,0,all
SWE,all,2018-07-23,Pc,TVSponsoringLFP,806,all
SWE,all,2018-07-23,Brand,TVStadium,0,all
SWE,all,2018-07-23,Pc,TVStadium,0,all
SWE,all,2018-07-30,Brand,Display,0,all
SWE,all,2018-07-30,Pc,Display,0,all
SWE,all,2018-07-30,Brand,Facebook,699,all
SWE,all,2018-07-30,Pc,Facebook,0,all
SWE,all,2018-07-30,Brand,Google,4184,all
SWE,all,2018-07-30,Life,Google,107,all
SWE,all,2018-07-30,Pc,Google,17920,all
SWE,all,2018-07-30,Brand,MicrosoftBing,146,all
SWE,all,2018-07-30,Life,MicrosoftBing,8,all
SWE,all,2018-07-30,Pc,MicrosoftBing,405,all
SWE,all,2018-07-30,Brand,OOHAirport,0,all
SWE,all,2018-07-30,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-07-30,Brand,Print,6184,all
SWE,all,2018-07-30,Brand,Radio,0,all
SWE,all,2018-07-30,Brand,TVConventional,0,all
SWE,all,2018-07-30,Pc,TVConventional,0,all
SWE,all,2018-07-30,Brand,TVSPNS,5586,all
SWE,all,2018-07-30,Brand,TVSponsoringLFP,0,all
SWE,all,2018-07-30,Pc,TVSponsoringLFP,1392,all
SWE,all,2018-07-30,Brand,TVStadium,0,all
SWE,all,2018-07-30,Pc,TVStadium,0,all
SWE,all,2018-08-06,Brand,Display,0,all
SWE,all,2018-08-06,Pc,Display,0,all
SWE,all,2018-08-06,Brand,Facebook,626,all
SWE,all,2018-08-06,Pc,Facebook,0,all
SWE,all,2018-08-06,Brand,Google,4204,all
SWE,all,2018-08-06,Life,Google,87,all
SWE,all,2018-08-06,Pc,Google,19932,all
SWE,all,2018-08-06,Brand,MicrosoftBing,158,all
SWE,all,2018-08-06,Life,MicrosoftBing,19,all
SWE,all,2018-08-06,Pc,MicrosoftBing,505,all
SWE,all,2018-08-06,Brand,OOHAirport,0,all
SWE,all,2018-08-06,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-08-06,Brand,Print,8836,all
SWE,all,2018-08-06,Brand,Radio,0,all
SWE,all,2018-08-06,Brand,TVConventional,0,all
SWE,all,2018-08-06,Pc,TVConventional,0,all
SWE,all,2018-08-06,Brand,TVSPNS,7350,all
SWE,all,2018-08-06,Brand,TVSponsoringLFP,0,all
SWE,all,2018-08-06,Pc,TVSponsoringLFP,0,all
SWE,all,2018-08-06,Brand,TVStadium,0,all
SWE,all,2018-08-06,Pc,TVStadium,0,all
SWE,all,2018-08-13,Brand,Display,0,all
SWE,all,2018-08-13,Pc,Display,0,all
SWE,all,2018-08-13,Brand,Facebook,700,all
SWE,all,2018-08-13,Pc,Facebook,0,all
SWE,all,2018-08-13,Brand,Google,4671,all
SWE,all,2018-08-13,Life,Google,75,all
SWE,all,2018-08-13,Pc,Google,18157,all
SWE,all,2018-08-13,Brand,MicrosoftBing,117,all
SWE,all,2018-08-13,Life,MicrosoftBing,76,all
SWE,all,2018-08-13,Pc,MicrosoftBing,1074,all
SWE,all,2018-08-13,Brand,OOHAirport,0,all
SWE,all,2018-08-13,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-08-13,Brand,Print,8836,all
SWE,all,2018-08-13,Brand,Radio,0,all
SWE,all,2018-08-13,Brand,TVConventional,0,all
SWE,all,2018-08-13,Pc,TVConventional,0,all
SWE,all,2018-08-13,Brand,TVSPNS,4655,all
SWE,all,2018-08-13,Brand,TVSponsoringLFP,0,all
SWE,all,2018-08-13,Pc,TVSponsoringLFP,0,all
SWE,all,2018-08-13,Brand,TVStadium,0,all
SWE,all,2018-08-13,Pc,TVStadium,0,all
SWE,all,2018-08-20,Brand,Display,0,all
SWE,all,2018-08-20,Pc,Display,0,all
SWE,all,2018-08-20,Brand,Facebook,846,all
SWE,all,2018-08-20,Pc,Facebook,0,all
SWE,all,2018-08-20,Brand,Google,3920,all
SWE,all,2018-08-20,Life,Google,68,all
SWE,all,2018-08-20,Pc,Google,15071,all
SWE,all,2018-08-20,Brand,MicrosoftBing,98,all
SWE,all,2018-08-20,Life,MicrosoftBing,71,all
SWE,all,2018-08-20,Pc,MicrosoftBing,1162,all
SWE,all,2018-08-20,Brand,OOHAirport,0,all
SWE,all,2018-08-20,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-08-20,Brand,Print,20962,all
SWE,all,2018-08-20,Brand,Radio,0,all
SWE,all,2018-08-20,Brand,TVConventional,0,all
SWE,all,2018-08-20,Pc,TVConventional,0,all
SWE,all,2018-08-20,Brand,TVSPNS,5537,all
SWE,all,2018-08-20,Brand,TVSponsoringLFP,0,all
SWE,all,2018-08-20,Pc,TVSponsoringLFP,3443,all
SWE,all,2018-08-20,Brand,TVStadium,0,all
SWE,all,2018-08-20,Pc,TVStadium,0,all
SWE,all,2018-08-27,Brand,Display,0,all
SWE,all,2018-08-27,Pc,Display,0,all
SWE,all,2018-08-27,Brand,Facebook,1074,all
SWE,all,2018-08-27,Pc,Facebook,0,all
SWE,all,2018-08-27,Brand,Google,4041,all
SWE,all,2018-08-27,Life,Google,117,all
SWE,all,2018-08-27,Pc,Google,17017,all
SWE,all,2018-08-27,Brand,MicrosoftBing,116,all
SWE,all,2018-08-27,Life,MicrosoftBing,93,all
SWE,all,2018-08-27,Pc,MicrosoftBing,1507,all
SWE,all,2018-08-27,Brand,OOHAirport,0,all
SWE,all,2018-08-27,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-08-27,Brand,Print,8604,all
SWE,all,2018-08-27,Brand,Radio,0,all
SWE,all,2018-08-27,Brand,TVConventional,0,all
SWE,all,2018-08-27,Pc,TVConventional,0,all
SWE,all,2018-08-27,Brand,TVSPNS,7448,all
SWE,all,2018-08-27,Brand,TVSponsoringLFP,0,all
SWE,all,2018-08-27,Pc,TVSponsoringLFP,5201,all
SWE,all,2018-08-27,Brand,TVStadium,0,all
SWE,all,2018-08-27,Pc,TVStadium,56381,all
SWE,all,2018-09-03,Brand,Display,0,all
SWE,all,2018-09-03,Pc,Display,0,all
SWE,all,2018-09-03,Brand,Facebook,880,all
SWE,all,2018-09-03,Pc,Facebook,0,all
SWE,all,2018-09-03,Brand,Google,3477,all
SWE,all,2018-09-03,Life,Google,103,all
SWE,all,2018-09-03,Pc,Google,22826,all
SWE,all,2018-09-03,Brand,MicrosoftBing,140,all
SWE,all,2018-09-03,Life,MicrosoftBing,129,all
SWE,all,2018-09-03,Pc,MicrosoftBing,1097,all
SWE,all,2018-09-03,Brand,OOHAirport,0,all
SWE,all,2018-09-03,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-09-03,Brand,Print,8836,all
SWE,all,2018-09-03,Brand,Radio,0,all
SWE,all,2018-09-03,Brand,TVConventional,0,all
SWE,all,2018-09-03,Pc,TVConventional,0,all
SWE,all,2018-09-03,Brand,TVSPNS,6468,all
SWE,all,2018-09-03,Brand,TVSponsoringLFP,0,all
SWE,all,2018-09-03,Pc,TVSponsoringLFP,6446,all
SWE,all,2018-09-03,Brand,TVStadium,0,all
SWE,all,2018-09-03,Pc,TVStadium,56381,all
SWE,all,2018-09-10,Brand,Display,0,all
SWE,all,2018-09-10,Pc,Display,0,all
SWE,all,2018-09-10,Brand,Facebook,867,all
SWE,all,2018-09-10,Pc,Facebook,0,all
SWE,all,2018-09-10,Brand,Google,3481,all
SWE,all,2018-09-10,Life,Google,100,all
SWE,all,2018-09-10,Pc,Google,19448,all
SWE,all,2018-09-10,Brand,MicrosoftBing,132,all
SWE,all,2018-09-10,Life,MicrosoftBing,102,all
SWE,all,2018-09-10,Pc,MicrosoftBing,633,all
SWE,all,2018-09-10,Brand,OOHAirport,0,all
SWE,all,2018-09-10,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-09-10,Brand,Print,8604,all
SWE,all,2018-09-10,Brand,Radio,0,all
SWE,all,2018-09-10,Brand,TVConventional,0,all
SWE,all,2018-09-10,Pc,TVConventional,0,all
SWE,all,2018-09-10,Brand,TVSPNS,11122,all
SWE,all,2018-09-10,Brand,TVSponsoringLFP,0,all
SWE,all,2018-09-10,Pc,TVSponsoringLFP,2271,all
SWE,all,2018-09-10,Brand,TVStadium,0,all
SWE,all,2018-09-10,Pc,TVStadium,56381,all
SWE,all,2018-09-17,Brand,Display,0,all
SWE,all,2018-09-17,Pc,Display,0,all
SWE,all,2018-09-17,Brand,Facebook,959,all
SWE,all,2018-09-17,Pc,Facebook,0,all
SWE,all,2018-09-17,Brand,Google,3223,all
SWE,all,2018-09-17,Life,Google,108,all
SWE,all,2018-09-17,Pc,Google,21002,all
SWE,all,2018-09-17,Brand,MicrosoftBing,138,all
SWE,all,2018-09-17,Life,MicrosoftBing,65,all
SWE,all,2018-09-17,Pc,MicrosoftBing,990,all
SWE,all,2018-09-17,Brand,OOHAirport,0,all
SWE,all,2018-09-17,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-09-17,Brand,Print,8604,all
SWE,all,2018-09-17,Brand,Radio,0,all
SWE,all,2018-09-17,Brand,TVConventional,0,all
SWE,all,2018-09-17,Pc,TVConventional,0,all
SWE,all,2018-09-17,Brand,TVSPNS,17149,all
SWE,all,2018-09-17,Brand,TVSponsoringLFP,0,all
SWE,all,2018-09-17,Pc,TVSponsoringLFP,6592,all
SWE,all,2018-09-17,Brand,TVStadium,0,all
SWE,all,2018-09-17,Pc,TVStadium,56381,all
SWE,all,2018-09-24,Brand,Display,0,all
SWE,all,2018-09-24,Pc,Display,0,all
SWE,all,2018-09-24,Brand,Facebook,855,all
SWE,all,2018-09-24,Pc,Facebook,0,all
SWE,all,2018-09-24,Brand,Google,3291,all
SWE,all,2018-09-24,Life,Google,262,all
SWE,all,2018-09-24,Pc,Google,26873,all
SWE,all,2018-09-24,Brand,MicrosoftBing,187,all
SWE,all,2018-09-24,Life,MicrosoftBing,44,all
SWE,all,2018-09-24,Pc,MicrosoftBing,4022,all
SWE,all,2018-09-24,Brand,OOHAirport,0,all
SWE,all,2018-09-24,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-09-24,Brand,Print,28532,all
SWE,all,2018-09-24,Brand,Radio,0,all
SWE,all,2018-09-24,Brand,TVConventional,0,all
SWE,all,2018-09-24,Pc,TVConventional,36124,all
SWE,all,2018-09-24,Brand,TVSPNS,16120,all
SWE,all,2018-09-24,Brand,TVSponsoringLFP,0,all
SWE,all,2018-09-24,Pc,TVSponsoringLFP,5567,all
SWE,all,2018-09-24,Brand,TVStadium,0,all
SWE,all,2018-09-24,Pc,TVStadium,56381,all
SWE,all,2018-10-01,Brand,Display,0,all
SWE,all,2018-10-01,Pc,Display,0,all
SWE,all,2018-10-01,Brand,Facebook,1197,all
SWE,all,2018-10-01,Pc,Facebook,0,all
SWE,all,2018-10-01,Brand,Google,3397,all
SWE,all,2018-10-01,Life,Google,455,all
SWE,all,2018-10-01,Pc,Google,35616,all
SWE,all,2018-10-01,Brand,MicrosoftBing,248,all
SWE,all,2018-10-01,Life,MicrosoftBing,45,all
SWE,all,2018-10-01,Pc,MicrosoftBing,4144,all
SWE,all,2018-10-01,Brand,OOHAirport,0,all
SWE,all,2018-10-01,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-10-01,Brand,Print,14788,all
SWE,all,2018-10-01,Brand,Radio,0,all
SWE,all,2018-10-01,Brand,TVConventional,0,all
SWE,all,2018-10-01,Pc,TVConventional,267880,all
SWE,all,2018-10-01,Brand,TVSPNS,15630,all
SWE,all,2018-10-01,Brand,TVSponsoringLFP,6885,all
SWE,all,2018-10-01,Pc,TVSponsoringLFP,0,all
SWE,all,2018-10-01,Brand,TVStadium,56381,all
SWE,all,2018-10-01,Pc,TVStadium,0,all
SWE,all,2018-10-08,Brand,Display,0,all
SWE,all,2018-10-08,Pc,Display,0,all
SWE,all,2018-10-08,Brand,Facebook,1367,all
SWE,all,2018-10-08,Pc,Facebook,0,all
SWE,all,2018-10-08,Brand,Google,3928,all
SWE,all,2018-10-08,Life,Google,1155,all
SWE,all,2018-10-08,Pc,Google,44636,all
SWE,all,2018-10-08,Brand,MicrosoftBing,226,all
SWE,all,2018-10-08,Life,MicrosoftBing,33,all
SWE,all,2018-10-08,Pc,MicrosoftBing,4141,all
SWE,all,2018-10-08,Brand,OOHAirport,0,all
SWE,all,2018-10-08,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-10-08,Brand,Print,6184,all
SWE,all,2018-10-08,Brand,Radio,0,all
SWE,all,2018-10-08,Brand,TVConventional,0,all
SWE,all,2018-10-08,Pc,TVConventional,207809,all
SWE,all,2018-10-08,Brand,TVSPNS,14307,all
SWE,all,2018-10-08,Brand,TVSponsoringLFP,6812,all
SWE,all,2018-10-08,Pc,TVSponsoringLFP,0,all
SWE,all,2018-10-08,Brand,TVStadium,56381,all
SWE,all,2018-10-08,Pc,TVStadium,0,all
SWE,all,2018-10-15,Brand,Display,0,all
SWE,all,2018-10-15,Pc,Display,0,all
SWE,all,2018-10-15,Brand,Facebook,2001,all
SWE,all,2018-10-15,Pc,Facebook,0,all
SWE,all,2018-10-15,Brand,Google,3322,all
SWE,all,2018-10-15,Life,Google,281,all
SWE,all,2018-10-15,Pc,Google,43007,all
SWE,all,2018-10-15,Brand,MicrosoftBing,112,all
SWE,all,2018-10-15,Life,MicrosoftBing,18,all
SWE,all,2018-10-15,Pc,MicrosoftBing,1076,all
SWE,all,2018-10-15,Brand,OOHAirport,0,all
SWE,all,2018-10-15,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-10-15,Brand,Print,14788,all
SWE,all,2018-10-15,Brand,Radio,0,all
SWE,all,2018-10-15,Brand,TVConventional,0,all
SWE,all,2018-10-15,Pc,TVConventional,234677,all
SWE,all,2018-10-15,Brand,TVSPNS,15189,all
SWE,all,2018-10-15,Brand,TVSponsoringLFP,3296,all
SWE,all,2018-10-15,Pc,TVSponsoringLFP,0,all
SWE,all,2018-10-15,Brand,TVStadium,56381,all
SWE,all,2018-10-15,Pc,TVStadium,0,all
SWE,all,2018-10-22,Brand,Display,0,all
SWE,all,2018-10-22,Pc,Display,0,all
SWE,all,2018-10-22,Brand,Facebook,2320,all
SWE,all,2018-10-22,Pc,Facebook,805,all
SWE,all,2018-10-22,Brand,Google,3529,all
SWE,all,2018-10-22,Life,Google,303,all
SWE,all,2018-10-22,Pc,Google,38136,all
SWE,all,2018-10-22,Brand,MicrosoftBing,115,all
SWE,all,2018-10-22,Life,MicrosoftBing,27,all
SWE,all,2018-10-22,Pc,MicrosoftBing,681,all
SWE,all,2018-10-22,Brand,OOHAirport,0,all
SWE,all,2018-10-22,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-10-22,Brand,Print,8604,all
SWE,all,2018-10-22,Brand,Radio,0,all
SWE,all,2018-10-22,Brand,TVConventional,0,all
SWE,all,2018-10-22,Pc,TVConventional,0,all
SWE,all,2018-10-22,Brand,TVSPNS,16414,all
SWE,all,2018-10-22,Brand,TVSponsoringLFP,5787,all
SWE,all,2018-10-22,Pc,TVSponsoringLFP,0,all
SWE,all,2018-10-22,Brand,TVStadium,56381,all
SWE,all,2018-10-22,Pc,TVStadium,0,all
SWE,all,2018-10-29,Brand,Display,0,all
SWE,all,2018-10-29,Pc,Display,0,all
SWE,all,2018-10-29,Brand,Facebook,1208,all
SWE,all,2018-10-29,Pc,Facebook,1376,all
SWE,all,2018-10-29,Brand,Google,3731,all
SWE,all,2018-10-29,Life,Google,259,all
SWE,all,2018-10-29,Pc,Google,32578,all
SWE,all,2018-10-29,Brand,MicrosoftBing,123,all
SWE,all,2018-10-29,Life,MicrosoftBing,22,all
SWE,all,2018-10-29,Pc,MicrosoftBing,434,all
SWE,all,2018-10-29,Brand,OOHAirport,0,all
SWE,all,2018-10-29,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-10-29,Brand,Print,28532,all
SWE,all,2018-10-29,Brand,Radio,0,all
SWE,all,2018-10-29,Brand,TVConventional,0,all
SWE,all,2018-10-29,Pc,TVConventional,218934,all
SWE,all,2018-10-29,Brand,TVSPNS,30721,all
SWE,all,2018-10-29,Brand,TVSponsoringLFP,5274,all
SWE,all,2018-10-29,Pc,TVSponsoringLFP,0,all
SWE,all,2018-10-29,Brand,TVStadium,56381,all
SWE,all,2018-10-29,Pc,TVStadium,0,all
SWE,all,2018-11-05,Brand,Display,0,all
SWE,all,2018-11-05,Pc,Display,0,all
SWE,all,2018-11-05,Brand,Facebook,1018,all
SWE,all,2018-11-05,Pc,Facebook,1368,all
SWE,all,2018-11-05,Brand,Google,3678,all
SWE,all,2018-11-05,Life,Google,0,all
SWE,all,2018-11-05,Pc,Google,27255,all
SWE,all,2018-11-05,Brand,MicrosoftBing,96,all
SWE,all,2018-11-05,Life,MicrosoftBing,28,all
SWE,all,2018-11-05,Pc,MicrosoftBing,319,all
SWE,all,2018-11-05,Brand,OOHAirport,0,all
SWE,all,2018-11-05,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-11-05,Brand,Print,14788,all
SWE,all,2018-11-05,Brand,Radio,0,all
SWE,all,2018-11-05,Brand,TVConventional,0,all
SWE,all,2018-11-05,Pc,TVConventional,218724,all
SWE,all,2018-11-05,Brand,TVSPNS,37091,all
SWE,all,2018-11-05,Brand,TVSponsoringLFP,8204,all
SWE,all,2018-11-05,Pc,TVSponsoringLFP,0,all
SWE,all,2018-11-05,Brand,TVStadium,56381,all
SWE,all,2018-11-05,Pc,TVStadium,0,all
SWE,all,2018-11-12,Brand,Display,0,all
SWE,all,2018-11-12,Pc,Display,0,all
SWE,all,2018-11-12,Brand,Facebook,802,all
SWE,all,2018-11-12,Pc,Facebook,1300,all
SWE,all,2018-11-12,Brand,Google,4421,all
SWE,all,2018-11-12,Life,Google,0,all
SWE,all,2018-11-12,Pc,Google,28063,all
SWE,all,2018-11-12,Brand,MicrosoftBing,134,all
SWE,all,2018-11-12,Life,MicrosoftBing,30,all
SWE,all,2018-11-12,Pc,MicrosoftBing,240,all
SWE,all,2018-11-12,Brand,OOHAirport,0,all
SWE,all,2018-11-12,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-11-12,Brand,Print,8604,all
SWE,all,2018-11-12,Brand,Radio,0,all
SWE,all,2018-11-12,Brand,TVConventional,0,all
SWE,all,2018-11-12,Pc,TVConventional,166871,all
SWE,all,2018-11-12,Brand,TVSPNS,18521,all
SWE,all,2018-11-12,Brand,TVSponsoringLFP,6373,all
SWE,all,2018-11-12,Pc,TVSponsoringLFP,0,all
SWE,all,2018-11-12,Brand,TVStadium,56381,all
SWE,all,2018-11-12,Pc,TVStadium,0,all
SWE,all,2018-11-19,Brand,Display,0,all
SWE,all,2018-11-19,Pc,Display,0,all
SWE,all,2018-11-19,Brand,Facebook,890,all
SWE,all,2018-11-19,Pc,Facebook,545,all
SWE,all,2018-11-19,Brand,Google,3851,all
SWE,all,2018-11-19,Life,Google,0,all
SWE,all,2018-11-19,Pc,Google,24317,all
SWE,all,2018-11-19,Brand,MicrosoftBing,120,all
SWE,all,2018-11-19,Life,MicrosoftBing,30,all
SWE,all,2018-11-19,Pc,MicrosoftBing,179,all
SWE,all,2018-11-19,Brand,OOHAirport,0,all
SWE,all,2018-11-19,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-11-19,Brand,Print,14788,all
SWE,all,2018-11-19,Brand,Radio,0,all
SWE,all,2018-11-19,Brand,TVConventional,0,all
SWE,all,2018-11-19,Pc,TVConventional,94309,all
SWE,all,2018-11-19,Brand,TVSPNS,23274,all
SWE,all,2018-11-19,Brand,TVSponsoringLFP,2564,all
SWE,all,2018-11-19,Pc,TVSponsoringLFP,0,all
SWE,all,2018-11-19,Brand,TVStadium,56381,all
SWE,all,2018-11-19,Pc,TVStadium,0,all
SWE,all,2018-11-26,Brand,Display,0,all
SWE,all,2018-11-26,Pc,Display,0,all
SWE,all,2018-11-26,Brand,Facebook,1390,all
SWE,all,2018-11-26,Pc,Facebook,690,all
SWE,all,2018-11-26,Brand,Google,4401,all
SWE,all,2018-11-26,Life,Google,0,all
SWE,all,2018-11-26,Pc,Google,18985,all
SWE,all,2018-11-26,Brand,MicrosoftBing,140,all
SWE,all,2018-11-26,Life,MicrosoftBing,14,all
SWE,all,2018-11-26,Pc,MicrosoftBing,534,all
SWE,all,2018-11-26,Brand,OOHAirport,0,all
SWE,all,2018-11-26,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-11-26,Brand,Print,8604,all
SWE,all,2018-11-26,Brand,Radio,0,all
SWE,all,2018-11-26,Brand,TVConventional,0,all
SWE,all,2018-11-26,Pc,TVConventional,0,all
SWE,all,2018-11-26,Brand,TVSPNS,37924,all
SWE,all,2018-11-26,Brand,TVSponsoringLFP,4908,all
SWE,all,2018-11-26,Pc,TVSponsoringLFP,0,all
SWE,all,2018-11-26,Brand,TVStadium,56381,all
SWE,all,2018-11-26,Pc,TVStadium,0,all
SWE,all,2018-12-03,Brand,Display,0,all
SWE,all,2018-12-03,Pc,Display,0,all
SWE,all,2018-12-03,Brand,Facebook,1552,all
SWE,all,2018-12-03,Pc,Facebook,434,all
SWE,all,2018-12-03,Brand,Google,4025,all
SWE,all,2018-12-03,Life,Google,0,all
SWE,all,2018-12-03,Pc,Google,22768,all
SWE,all,2018-12-03,Brand,MicrosoftBing,115,all
SWE,all,2018-12-03,Life,MicrosoftBing,11,all
SWE,all,2018-12-03,Pc,MicrosoftBing,481,all
SWE,all,2018-12-03,Brand,OOHAirport,0,all
SWE,all,2018-12-03,Brand,OOHSponsoringLFP,0,all
SWE,all,2018-12-03,Brand,Print,8604,all
SWE,all,2018-12-03,Brand,Radio,0,all
SWE,all,2018-12-03,Brand,TVConventional,0,all
SWE,all,2018-12-03,Pc,TVConventional,0,all
SWE,all,2018-12-03,Brand,TVSPNS,14601,all
SWE,all,2018-12-03,Brand,TVSponsoringLFP,5713,all
SWE,all,2018-12-03,Pc,TVSponsoringLFP,0,all
SWE,all,2018-12-03,Brand,TVStadium,56381,all
SWE,all,2018-12-03,Pc,TVStadium,0,all
SWE,all,2018-12-10,Brand,Display,0,all
SWE,all,2018-12-10,Pc,Display,0,all
SWE,all,2018-12-10,Brand,Facebook,1452,all
SWE,all,2018-12-10,Pc,Facebook,1256,all
SWE,all,2018-12-10,Brand,Google,3287,all
SWE,all,2018-12-10,Life,Google,0,all
SWE,all,2018-12-10,Pc,Google,26160,all
SWE,all,2018-12-10,Brand,MicrosoftBing,92,all
SWE,all,2018-12-10,Life,MicrosoftBing,1,all
