Country,Region,Date,Brand,Metric,Value,Grouping
SWE,all,2018-05-21,AwesomeInsurance,Recommendation,49.09,all
SWE,all,2018-05-21,AwesomeInsurance,Satisfaction,10.96,all
SWE,all,2018-05-21,CoolInsurance,Satisfaction,12.95,all
SWE,all,2018-05-21,AwesomeInsurance,Likability,32.04,all
SWE,all,2018-05-21,AwesomeInsurance,Quality,81.25,all
SWE,all,2018-05-21,CoolInsurance,Quality,88.5,all
SWE,all,2018-05-21,AwesomeInsurance,Impression,11.35,all
SWE,all,2018-05-21,CoolInsurance,Impression,10.09,all
SWE,all,2018-05-28,AwesomeInsurance,Unaided Awareness,57.11,all
SWE,all,2018-05-28,CoolInsurance,Unaided Awareness,66.3,all
SWE,all,2018-05-28,AwesomeInsurance,Aided Awareness,84.31,all
SWE,all,2018-05-28,CoolInsurance,Aided Awareness,81.43,all
SWE,all,2018-05-28,AwesomeInsurance,Consideration,25.19,all
SWE,all,2018-05-28,BestInsurance,Consideration,26.38,all
SWE,all,2018-05-28,CoolInsurance,Consideration,26.1,all
SWE,all,2018-05-28,AwesomeInsurance,Penetration,35.26,all
SWE,all,2018-05-28,BestInsurance,Penetration,36.47,all
SWE,all,2018-05-28,CoolInsurance,Penetration,31.04,all
SWE,all,2018-05-28,AwesomeInsurance,Purchase Intent,21.04,all
SWE,all,2018-05-28,AwesomeInsurance,Buzz,30.17,all
SWE,all,2018-05-28,AwesomeInsurance,Wom,24.48,all
SWE,all,2018-05-28,AwesomeInsurance,Recommendation,43.25,all
SWE,all,2018-05-28,AwesomeInsurance,Satisfaction,10.5,all
SWE,all,2018-05-28,CoolInsurance,Satisfaction,13.15,all
SWE,all,2018-05-28,AwesomeInsurance,Likability,36.13,all
SWE,all,2018-05-28,AwesomeInsurance,Quality,92.06,all
SWE,all,2018-05-28,CoolInsurance,Quality,85.34,all
SWE,all,2018-05-28,AwesomeInsurance,Impression,10.12,all
SWE,all,2018-05-28,CoolInsurance,Impression,12.68,all
SWE,all,2018-06-04,AwesomeInsurance,Unaided Awareness,52.58,all
SWE,all,2018-06-04,CoolInsurance,Unaided Awareness,53.08,all
SWE,all,2018-06-04,AwesomeInsurance,Aided Awareness,93.33,all
SWE,all,2018-06-04,CoolInsurance,Aided Awareness,81.09,all
SWE,all,2018-06-04,AwesomeInsurance,Consideration,29.92,all
SWE,all,2018-06-04,BestInsurance,Consideration,29.83,all
SWE,all,2018-06-04,CoolInsurance,Consideration,30.52,all
SWE,all,2018-06-04,AwesomeInsurance,Penetration,35.04,all
SWE,all,2018-06-04,BestInsurance,Penetration,38.11,all
SWE,all,2018-06-04,CoolInsurance,Penetration,38.32,all
SWE,all,2018-06-04,AwesomeInsurance,Purchase Intent,19.64,all
SWE,all,2018-06-04,AwesomeInsurance,Buzz,38.53,all
SWE,all,2018-06-04,AwesomeInsurance,Wom,23.38,all
SWE,all,2018-06-04,AwesomeInsurance,Recommendation,48.67,all
SWE,all,2018-06-04,AwesomeInsurance,Satisfaction,13.22,all
SWE,all,2018-06-04,CoolInsurance,Satisfaction,10.39,all
SWE,all,2018-06-04,AwesomeInsurance,Likability,33.04,all
SWE,all,2018-06-04,AwesomeInsurance,Quality,76.63,all
SWE,all,2018-06-04,CoolInsurance,Quality,71.3,all
SWE,all,2018-06-04,AwesomeInsurance,Impression,11.31,all
SWE,all,2018-06-04,CoolInsurance,Impression,12.44,all
SWE,all,2018-06-11,AwesomeInsurance,Unaided Awareness,61.92,all
SWE,all,2018-06-11,CoolInsurance,Unaided Awareness,54.6,all
SWE,all,2018-06-11,AwesomeInsurance,Aided Awareness,88.99,all
SWE,all,2018-06-11,CoolInsurance,Aided Awareness,91.37,all
SWE,all,2018-06-11,AwesomeInsurance,Consideration,29.97,all
SWE,all,2018-06-11,BestInsurance,Consideration,26.85,all
SWE,all,2018-06-11,CoolInsurance,Consideration,25.11,all
SWE,all,2018-06-11,AwesomeInsurance,Penetration,35.35,all
SWE,all,2018-06-11,BestInsurance,Penetration,39.59,all
SWE,all,2018-06-11,CoolInsurance,Penetration,33.73,all
SWE,all,2018-06-11,AwesomeInsurance,Purchase Intent,22.07,all
SWE,all,2018-06-11,AwesomeInsurance,Buzz,34.18,all
SWE,all,2018-06-11,AwesomeInsurance,Wom,20.78,all
SWE,all,2018-06-11,AwesomeInsurance,Recommendation,45.22,all
SWE,all,2018-06-11,AwesomeInsurance,Satisfaction,12.79,all
SWE,all,2018-06-11,CoolInsurance,Satisfaction,11.62,all
SWE,all,2018-06-11,AwesomeInsurance,Likability,32.89,all
SWE,all,2018-06-11,AwesomeInsurance,Quality,80.75,all
SWE,all,2018-06-11,CoolInsurance,Quality,80.42,all
SWE,all,2018-06-11,AwesomeInsurance,Impression,12.66,all
SWE,all,2018-06-11,CoolInsurance,Impression,12.0,all
SWE,all,2018-06-18,AwesomeInsurance,Unaided Awareness,56.62,all
SWE,all,2018-06-18,CoolInsurance,Unaided Awareness,60.96,all
SWE,all,2018-06-18,AwesomeInsurance,Aided Awareness,79.61,all
SWE,all,2018-06-18,CoolInsurance,Aided Awareness,77.3,all
SWE,all,2018-06-18,AwesomeInsurance,Consideration,28.94,all
SWE,all,2018-06-18,BestInsurance,Consideration,31.0,all
SWE,all,2018-06-18,CoolInsurance,Consideration,33.26,all
SWE,all,2018-06-18,AwesomeInsurance,Penetration,31.55,all
SWE,all,2018-06-18,BestInsurance,Penetration,38.31,all
SWE,all,2018-06-18,CoolInsurance,Penetration,39.13,all
SWE,all,2018-06-18,AwesomeInsurance,Purchase Intent,18.65,all
SWE,all,2018-06-18,AwesomeInsurance,Buzz,36.75,all
SWE,all,2018-06-18,AwesomeInsurance,Wom,22.45,all
SWE,all,2018-06-18,AwesomeInsurance,Recommendation,47.24,all
SWE,all,2018-06-18,AwesomeInsurance,Satisfaction,11.95,all
SWE,all,2018-06-18,CoolInsurance,Satisfaction,11.26,all
SWE,all,2018-06-18,AwesomeInsurance,Likability,39.58,all
SWE,all,2018-06-18,AwesomeInsurance,Quality,89.55,all
SWE,all,2018-06-18,CoolInsurance,Quality,70.72,all
SWE,all,2018-06-18,AwesomeInsurance,Impression,10.43,all
SWE,all,2018-06-18,CoolInsurance,Impression,12.51,all
SWE,all,2018-06-25,AwesomeInsurance,Unaided Awareness,53.06,all
SWE,all,2018-06-25,CoolInsurance,Unaided Awareness,54.08,all
SWE,all,2018-06-25,AwesomeInsurance,Aided Awareness,79.39,all
SWE,all,2018-06-25,CoolInsurance,Aided Awareness,85.37,all
SWE,all,2018-06-25,AwesomeInsurance,Consideration,32.92,all
SWE,all,2018-06-25,BestInsurance,Consideration,31.28,all
SWE,all,2018-06-25,CoolInsurance,Consideration,30.07,all
SWE,all,2018-06-25,AwesomeInsurance,Penetration,37.6,all
SWE,all,2018-06-25,BestInsurance,Penetration,34.78,all
SWE,all,2018-06-25,CoolInsurance,Penetration,32.23,all
SWE,all,2018-06-25,AwesomeInsurance,Purchase Intent,17.39,all
SWE,all,2018-06-25,AwesomeInsurance,Buzz,34.5,all
SWE,all,2018-06-25,AwesomeInsurance,Wom,20.03,all
SWE,all,2018-06-25,AwesomeInsurance,Recommendation,44.03,all
SWE,all,2018-06-25,AwesomeInsurance,Satisfaction,10.21,all
SWE,all,2018-06-25,CoolInsurance,Satisfaction,11.64,all
SWE,all,2018-06-25,AwesomeInsurance,Likability,39.37,all
SWE,all,2018-06-25,AwesomeInsurance,Quality,87.04,all
SWE,all,2018-06-25,CoolInsurance,Quality,76.69,all
SWE,all,2018-06-25,AwesomeInsurance,Impression,11.56,all
SWE,all,2018-06-25,CoolInsurance,Impression,11.35,all
SWE,all,2018-07-02,AwesomeInsurance,Unaided Awareness,53.15,all
SWE,all,2018-07-02,CoolInsurance,Unaided Awareness,54.1,all
SWE,all,2018-07-02,AwesomeInsurance,Aided Awareness,78.45,all
SWE,all,2018-07-02,CoolInsurance,Aided Awareness,88.74,all
SWE,all,2018-07-02,AwesomeInsurance,Consideration,33.31,all
SWE,all,2018-07-02,BestInsurance,Consideration,30.63,all
SWE,all,2018-07-02,CoolInsurance,Consideration,27.99,all
SWE,all,2018-07-02,AwesomeInsurance,Penetration,32.35,all
SWE,all,2018-07-02,BestInsurance,Penetration,32.79,all
SWE,all,2018-07-02,CoolInsurance,Penetration,33.5,all
SWE,all,2018-07-02,AwesomeInsurance,Purchase Intent,17.74,all
SWE,all,2018-07-02,AwesomeInsurance,Buzz,31.96,all
SWE,all,2018-07-02,AwesomeInsurance,Wom,25.12,all
SWE,all,2018-07-02,AwesomeInsurance,Recommendation,46.8,all
SWE,all,2018-07-02,AwesomeInsurance,Satisfaction,12.17,all
SWE,all,2018-07-02,CoolInsurance,Satisfaction,10.26,all
SWE,all,2018-07-02,AwesomeInsurance,Likability,39.99,all
SWE,all,2018-07-02,AwesomeInsurance,Quality,76.57,all
SWE,all,2018-07-02,CoolInsurance,Quality,76.04,all
SWE,all,2018-07-02,AwesomeInsurance,Impression,10.67,all
SWE,all,2018-07-02,CoolInsurance,Impression,12.61,all
SWE,all,2018-07-09,AwesomeInsurance,Unaided Awareness,61.23,all
SWE,all,2018-07-09,CoolInsurance,Unaided Awareness,55.75,all
SWE,all,2018-07-09,AwesomeInsurance,Aided Awareness,85.75,all
SWE,all,2018-07-09,CoolInsurance,Aided Awareness,79.97,all
SWE,all,2018-07-09,AwesomeInsurance,Consideration,26.53,all
SWE,all,2018-07-09,BestInsurance,Consideration,26.01,all
SWE,all,2018-07-09,CoolInsurance,Consideration,32.94,all
SWE,all,2018-07-09,AwesomeInsurance,Penetration,36.04,all
SWE,all,2018-07-09,BestInsurance,Penetration,38.09,all
SWE,all,2018-07-09,CoolInsurance,Penetration,33.19,all
SWE,all,2018-07-09,AwesomeInsurance,Purchase Intent,20.37,all
SWE,all,2018-07-09,AwesomeInsurance,Buzz,39.27,all
SWE,all,2018-07-09,AwesomeInsurance,Wom,26.14,all
SWE,all,2018-07-09,AwesomeInsurance,Recommendation,50.82,all
SWE,all,2018-07-09,AwesomeInsurance,Satisfaction,11.02,all
SWE,all,2018-07-09,CoolInsurance,Satisfaction,13.25,all
SWE,all,2018-07-09,AwesomeInsurance,Likability,36.56,all
SWE,all,2018-07-09,AwesomeInsurance,Quality,81.6,all
SWE,all,2018-07-09,CoolInsurance,Quality,77.1,all
SWE,all,2018-07-09,AwesomeInsurance,Impression,12.58,all
SWE,all,2018-07-09,CoolInsurance,Impression,11.23,all
SWE,all,2018-07-16,AwesomeInsurance,Unaided Awareness,60.85,all
SWE,all,2018-07-16,CoolInsurance,Unaided Awareness,58.68,all
SWE,all,2018-07-16,AwesomeInsurance,Aided Awareness,84.31,all
SWE,all,2018-07-16,CoolInsurance,Aided Awareness,81.07,all
SWE,all,2018-07-16,AwesomeInsurance,Consideration,26.9,all
SWE,all,2018-07-16,BestInsurance,Consideration,27.82,all
SWE,all,2018-07-16,CoolInsurance,Consideration,31.87,all
SWE,all,2018-07-16,AwesomeInsurance,Penetration,32.55,all
SWE,all,2018-07-16,BestInsurance,Penetration,35.87,all
SWE,all,2018-07-16,CoolInsurance,Penetration,32.09,all
SWE,all,2018-07-16,AwesomeInsurance,Purchase Intent,20.19,all
SWE,all,2018-07-16,AwesomeInsurance,Buzz,33.11,all
SWE,all,2018-07-16,AwesomeInsurance,Wom,22.89,all
SWE,all,2018-07-16,AwesomeInsurance,Recommendation,46.08,all
SWE,all,2018-07-16,AwesomeInsurance,Satisfaction,12.13,all
SWE,all,2018-07-16,CoolInsurance,Satisfaction,10.39,all
SWE,all,2018-07-16,AwesomeInsurance,Likability,30.28,all
SWE,all,2018-07-16,AwesomeInsurance,Quality,74.85,all
SWE,all,2018-07-16,CoolInsurance,Quality,74.17,all
SWE,all,2018-07-16,AwesomeInsurance,Impression,12.07,all
SWE,all,2018-07-16,CoolInsurance,Impression,11.45,all
SWE,all,2018-07-23,AwesomeInsurance,Unaided Awareness,64.23,all
SWE,all,2018-07-23,CoolInsurance,Unaided Awareness,60.54,all
SWE,all,2018-07-23,AwesomeInsurance,Aided Awareness,81.25,all
SWE,all,2018-07-23,CoolInsurance,Aided Awareness,91.33,all
SWE,all,2018-07-23,AwesomeInsurance,Consideration,25.54,all
SWE,all,2018-07-23,BestInsurance,Consideration,32.03,all
SWE,all,2018-07-23,CoolInsurance,Consideration,30.89,all
SWE,all,2018-07-23,AwesomeInsurance,Penetration,36.72,all
SWE,all,2018-07-23,BestInsurance,Penetration,38.8,all
SWE,all,2018-07-23,CoolInsurance,Penetration,35.46,all
SWE,all,2018-07-23,AwesomeInsurance,Purchase Intent,18.41,all
SWE,all,2018-07-23,AwesomeInsurance,Buzz,36.48,all
SWE,all,2018-07-23,AwesomeInsurance,Wom,22.61,all
SWE,all,2018-07-23,AwesomeInsurance,Recommendation,50.43,all
SWE,all,2018-07-23,AwesomeInsurance,Satisfaction,11.54,all
SWE,all,2018-07-23,CoolInsurance,Satisfaction,13.33,all
SWE,all,2018-07-23,AwesomeInsurance,Likability,37.29,all
SWE,all,2018-07-23,AwesomeInsurance,Quality,90.4,all
SWE,all,2018-07-23,CoolInsurance,Quality,78.79,all
SWE,all,2018-07-23,AwesomeInsurance,Impression,10.46,all
SWE,all,2018-07-23,CoolInsurance,Impression,10.45,all
SWE,all,2018-07-30,AwesomeInsurance,Unaided Awareness,61.55,all
SWE,all,2018-07-30,CoolInsurance,Unaided Awareness,64.93,all
SWE,all,2018-07-30,AwesomeInsurance,Aided Awareness,84.15,all
SWE,all,2018-07-30,CoolInsurance,Aided Awareness,76.82,all
SWE,all,2018-07-30,AwesomeInsurance,Consideration,25.02,all
SWE,all,2018-07-30,BestInsurance,Consideration,25.24,all
SWE,all,2018-07-30,CoolInsurance,Consideration,28.2,all
SWE,all,2018-07-30,AwesomeInsurance,Penetration,39.94,all
SWE,all,2018-07-30,BestInsurance,Penetration,35.45,all
SWE,all,2018-07-30,CoolInsurance,Penetration,37.45,all
SWE,all,2018-07-30,AwesomeInsurance,Purchase Intent,18.07,all
SWE,all,2018-07-30,AwesomeInsurance,Buzz,38.54,all
SWE,all,2018-07-30,AwesomeInsurance,Wom,24.8,all
SWE,all,2018-07-30,AwesomeInsurance,Recommendation,46.58,all
SWE,all,2018-07-30,AwesomeInsurance,Satisfaction,11.93,all
SWE,all,2018-07-30,CoolInsurance,Satisfaction,10.55,all
SWE,all,2018-07-30,AwesomeInsurance,Likability,36.83,all
SWE,all,2018-07-30,AwesomeInsurance,Quality,80.32,all
SWE,all,2018-07-30,CoolInsurance,Quality,73.46,all
SWE,all,2018-07-30,AwesomeInsurance,Impression,11.75,all
SWE,all,2018-07-30,CoolInsurance,Impression,12.29,all
SWE,all,2018-08-06,AwesomeInsurance,Unaided Awareness,52.55,all
SWE,all,2018-08-06,CoolInsurance,Unaided Awareness,53.92,all
SWE,all,2018-08-06,AwesomeInsurance,Aided Awareness,90.7,all
SWE,all,2018-08-06,CoolInsurance,Aided Awareness,77.14,all
SWE,all,2018-08-06,AwesomeInsurance,Consideration,30.93,all
SWE,all,2018-08-06,BestInsurance,Consideration,32.31,all
SWE,all,2018-08-06,CoolInsurance,Consideration,25.17,all
SWE,all,2018-08-06,AwesomeInsurance,Penetration,37.45,all
SWE,all,2018-08-06,BestInsurance,Penetration,33.85,all
SWE,all,2018-08-06,CoolInsurance,Penetration,39.65,all
SWE,all,2018-08-06,AwesomeInsurance,Purchase Intent,21.01,all
SWE,all,2018-08-06,AwesomeInsurance,Buzz,32.12,all
SWE,all,2018-08-06,AwesomeInsurance,Wom,24.07,all
SWE,all,2018-08-06,AwesomeInsurance,Recommendation,46.93,all
SWE,all,2018-08-06,AwesomeInsurance,Satisfaction,10.13,all
SWE,all,2018-08-06,CoolInsurance,Satisfaction,13.02,all
SWE,all,2018-08-06,AwesomeInsurance,Likability,31.6,all
SWE,all,2018-08-06,AwesomeInsurance,Quality,82.36,all
SWE,all,2018-08-06,CoolInsurance,Quality,70.04,all
SWE,all,2018-08-06,AwesomeInsurance,Impression,11.8,all
SWE,all,2018-08-06,CoolInsurance,Impression,11.93,all
SWE,all,2018-08-13,AwesomeInsurance,Unaided Awareness,61.16,all
SWE,all,2018-08-13,CoolInsurance,Unaided Awareness,62.69,all
SWE,all,2018-08-13,AwesomeInsurance,Aided Awareness,79.47,all
SWE,all,2018-08-13,CoolInsurance,Aided Awareness,89.37,all
SWE,all,2018-08-13,AwesomeInsurance,Consideration,28.44,all
SWE,all,2018-08-13,BestInsurance,Consideration,30.56,all
SWE,all,2018-08-13,CoolInsurance,Consideration,29.82,all
SWE,all,2018-08-13,AwesomeInsurance,Penetration,30.81,all
SWE,all,2018-08-13,BestInsurance,Penetration,32.22,all
SWE,all,2018-08-13,CoolInsurance,Penetration,35.0,all
SWE,all,2018-08-13,AwesomeInsurance,Purchase Intent,18.32,all
SWE,all,2018-08-13,AwesomeInsurance,Buzz,36.52,all
SWE,all,2018-08-13,AwesomeInsurance,Wom,22.34,all
SWE,all,2018-08-13,AwesomeInsurance,Recommendation,44.36,all
SWE,all,2018-08-13,AwesomeInsurance,Satisfaction,11.07,all
SWE,all,2018-08-13,CoolInsurance,Satisfaction,11.69,all
SWE,all,2018-08-13,AwesomeInsurance,Likability,32.13,all
SWE,all,2018-08-13,AwesomeInsurance,Quality,87.57,all
SWE,all,2018-08-13,CoolInsurance,Quality,70.25,all
SWE,all,2018-08-13,AwesomeInsurance,Impression,10.53,all
SWE,all,2018-08-13,CoolInsurance,Impression,12.96,all
SWE,all,2018-08-20,AwesomeInsurance,Unaided Awareness,53.25,all
SWE,all,2018-08-20,CoolInsurance,Unaided Awareness,62.89,all
SWE,all,2018-08-20,AwesomeInsurance,Aided Awareness,78.19,all
SWE,all,2018-08-20,CoolInsurance,Aided Awareness,86.01,all
SWE,all,2018-08-20,AwesomeInsurance,Consideration,26.29,all
SWE,all,2018-08-20,BestInsurance,Consideration,28.4,all
SWE,all,2018-08-20,CoolInsurance,Consideration,25.6,all
SWE,all,2018-08-20,AwesomeInsurance,Penetration,36.7,all
SWE,all,2018-08-20,BestInsurance,Penetration,38.96,all
SWE,all,2018-08-20,CoolInsurance,Penetration,37.62,all
SWE,all,2018-08-20,AwesomeInsurance,Purchase Intent,17.55,all
SWE,all,2018-08-20,AwesomeInsurance,Buzz,34.19,all
SWE,all,2018-08-20,AwesomeInsurance,Wom,26.2,all
SWE,all,2018-08-20,AwesomeInsurance,Recommendation,52.05,all
SWE,all,2018-08-20,AwesomeInsurance,Satisfaction,11.83,all
SWE,all,2018-08-20,CoolInsurance,Satisfaction,10.54,all
SWE,all,2018-08-20,AwesomeInsurance,Likability,38.74,all
SWE,all,2018-08-20,AwesomeInsurance,Quality,77.34,all
SWE,all,2018-08-20,CoolInsurance,Quality,80.18,all
SWE,all,2018-08-20,AwesomeInsurance,Impression,11.35,all
SWE,all,2018-08-20,CoolInsurance,Impression,12.91,all
SWE,all,2018-08-27,AwesomeInsurance,Unaided Awareness,62.36,all
SWE,all,2018-08-27,CoolInsurance,Unaided Awareness,61.68,all
SWE,all,2018-08-27,AwesomeInsurance,Aided Awareness,76.55,all
SWE,all,2018-08-27,CoolInsurance,Aided Awareness,70.74,all
SWE,all,2018-08-27,AwesomeInsurance,Consideration,29.0,all
SWE,all,2018-08-27,BestInsurance,Consideration,27.5,all
SWE,all,2018-08-27,CoolInsurance,Consideration,26.26,all
SWE,all,2018-08-27,AwesomeInsurance,Penetration,36.99,all
SWE,all,2018-08-27,BestInsurance,Penetration,39.34,all
SWE,all,2018-08-27,CoolInsurance,Penetration,32.26,all
SWE,all,2018-08-27,AwesomeInsurance,Purchase Intent,18.07,all
SWE,all,2018-08-27,AwesomeInsurance,Buzz,39.49,all
SWE,all,2018-08-27,AwesomeInsurance,Wom,25.42,all
SWE,all,2018-08-27,AwesomeInsurance,Recommendation,50.87,all
SWE,all,2018-08-27,AwesomeInsurance,Satisfaction,10.79,all
SWE,all,2018-08-27,CoolInsurance,Satisfaction,10.04,all
SWE,all,2018-08-27,AwesomeInsurance,Likability,39.45,all
SWE,all,2018-08-27,AwesomeInsurance,Quality,70.62,all
SWE,all,2018-08-27,CoolInsurance,Quality,89.4,all
SWE,all,2018-08-27,AwesomeInsurance,Impression,11.02,all
SWE,all,2018-08-27,CoolInsurance,Impression,12.32,all
SWE,all,2018-09-03,AwesomeInsurance,Unaided Awareness,66.52,all
SWE,all,2018-09-03,CoolInsurance,Unaided Awareness,62.12,all
SWE,all,2018-09-03,AwesomeInsurance,Aided Awareness,78.11,all
SWE,all,2018-09-03,CoolInsurance,Aided Awareness,83.93,all
SWE,all,2018-09-03,AwesomeInsurance,Consideration,28.6,all
SWE,all,2018-09-03,BestInsurance,Consideration,28.49,all
SWE,all,2018-09-03,CoolInsurance,Consideration,27.9,all
SWE,all,2018-09-03,AwesomeInsurance,Penetration,39.68,all
SWE,all,2018-09-03,BestInsurance,Penetration,39.48,all
SWE,all,2018-09-03,CoolInsurance,Penetration,32.58,all
SWE,all,2018-09-03,AwesomeInsurance,Purchase Intent,19.08,all
SWE,all,2018-09-03,AwesomeInsurance,Buzz,39.76,all
SWE,all,2018-09-03,AwesomeInsurance,Wom,24.32,all
SWE,all,2018-09-03,AwesomeInsurance,Recommendation,51.64,all
SWE,all,2018-09-03,AwesomeInsurance,Satisfaction,11.96,all
SWE,all,2018-09-03,CoolInsurance,Satisfaction,11.37,all
SWE,all,2018-09-03,AwesomeInsurance,Likability,38.01,all
SWE,all,2018-09-03,AwesomeInsurance,Quality,92.07,all
SWE,all,2018-09-03,CoolInsurance,Quality,76.33,all
SWE,all,2018-09-03,AwesomeInsurance,Impression,12.46,all
SWE,all,2018-09-03,CoolInsurance,Impression,10.73,all
SWE,all,2018-09-10,AwesomeInsurance,Unaided Awareness,56.75,all
SWE,all,2018-09-10,CoolInsurance,Unaided Awareness,55.64,all
SWE,all,2018-09-10,AwesomeInsurance,Aided Awareness,83.66,all
SWE,all,2018-09-10,CoolInsurance,Aided Awareness,77.53,all
SWE,all,2018-09-10,AwesomeInsurance,Consideration,27.5,all
SWE,all,2018-09-10,BestInsurance,Consideration,31.56,all
SWE,all,2018-09-10,CoolInsurance,Consideration,27.66,all
SWE,all,2018-09-10,AwesomeInsurance,Penetration,30.98,all
SWE,all,2018-09-10,BestInsurance,Penetration,37.02,all
SWE,all,2018-09-10,CoolInsurance,Penetration,31.55,all
SWE,all,2018-09-10,AwesomeInsurance,Purchase Intent,16.79,all
SWE,all,2018-09-10,AwesomeInsurance,Buzz,39.7,all
SWE,all,2018-09-10,AwesomeInsurance,Wom,21.42,all
SWE,all,2018-09-10,AwesomeInsurance,Recommendation,42.83,all
SWE,all,2018-09-10,AwesomeInsurance,Satisfaction,11.85,all
SWE,all,2018-09-10,CoolInsurance,Satisfaction,12.57,all
SWE,all,2018-09-10,AwesomeInsurance,Likability,35.86,all
SWE,all,2018-09-10,AwesomeInsurance,Quality,71.92,all
SWE,all,2018-09-10,CoolInsurance,Quality,80.0,all
SWE,all,2018-09-10,AwesomeInsurance,Impression,12.9,all
SWE,all,2018-09-10,CoolInsurance,Impression,12.44,all
SWE,all,2018-09-17,AwesomeInsurance,Unaided Awareness,65.54,all
SWE,all,2018-09-17,CoolInsurance,Unaided Awareness,53.99,all
SWE,all,2018-09-17,AwesomeInsurance,Aided Awareness,92.3,all
SWE,all,2018-09-17,CoolInsurance,Aided Awareness,74.38,all
SWE,all,2018-09-17,AwesomeInsurance,Consideration,25.03,all
SWE,all,2018-09-17,BestInsurance,Consideration,30.61,all
SWE,all,2018-09-17,CoolInsurance,Consideration,28.17,all
SWE,all,2018-09-17,AwesomeInsurance,Penetration,38.31,all
SWE,all,2018-09-17,BestInsurance,Penetration,30.86,all
SWE,all,2018-09-17,CoolInsurance,Penetration,32.95,all
SWE,all,2018-09-17,AwesomeInsurance,Purchase Intent,21.71,all
SWE,all,2018-09-17,AwesomeInsurance,Buzz,36.63,all
SWE,all,2018-09-17,AwesomeInsurance,Wom,20.55,all
SWE,all,2018-09-17,AwesomeInsurance,Recommendation,49.49,all
SWE,all,2018-09-17,AwesomeInsurance,Satisfaction,10.51,all
SWE,all,2018-09-17,CoolInsurance,Satisfaction,11.65,all
SWE,all,2018-09-17,AwesomeInsurance,Likability,34.54,all
SWE,all,2018-09-17,AwesomeInsurance,Quality,87.34,all
SWE,all,2018-09-17,CoolInsurance,Quality,91.1,all
SWE,all,2018-09-17,AwesomeInsurance,Impression,11.21,all
SWE,all,2018-09-17,CoolInsurance,Impression,11.36,all
SWE,all,2018-09-24,AwesomeInsurance,Unaided Awareness,59.41,all
SWE,all,2018-09-24,CoolInsurance,Unaided Awareness,51.67,all
SWE,all,2018-09-24,AwesomeInsurance,Aided Awareness,70.0,all
SWE,all,2018-09-24,CoolInsurance,Aided Awareness,73.53,all
SWE,all,2018-09-24,AwesomeInsurance,Consideration,25.3,all
SWE,all,2018-09-24,BestInsurance,Consideration,25.32,all
SWE,all,2018-09-24,CoolInsurance,Consideration,32.15,all
SWE,all,2018-09-24,AwesomeInsurance,Penetration,34.11,all
SWE,all,2018-09-24,BestInsurance,Penetration,38.9,all
SWE,all,2018-09-24,CoolInsurance,Penetration,30.2,all
SWE,all,2018-09-24,AwesomeInsurance,Purchase Intent,21.7,all
